mondo_id,disease_name,status,review_priority,low_confidence_card,needs_manual_review,reason,recommended_rerank_handling
MONDO:0019173,rabies,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0011504,NDE1-related microhydranencephaly,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014870,NEK9-related lethal skeletal dysplasia,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012436,neonatal diabetes mellitus with congenital hypothyroidism,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014562,neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013784,neonatal-onset encephalopathy with rigidity and seizures,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010356,nephrogenic syndrome of inappropriate antidiuresis,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013523,Nestor-Guillermo progeria syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012444,neurodegeneration with brain iron accumulation 2B,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013110,neurodegenerative syndrome due to cerebral folate transport deficiency,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0031011,neurodevelopmental disorder with dysmorphic facies and variable seizures,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008763,Alstrom syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019174,obsolete infantile Refsum disease,manual_review_required,high,True,True,obsolete_mondo_without_replacement,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0100348,"neurodevelopmental disorder with microcephaly, impaired language, and gait abnormalities",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0030837,"neurodevelopmental disorder with microcephaly, impaired language, epilepsy, and gait abnormalities",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0033613,neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0060622,neurodevelopmental disorder with severe motor impairment and absent language,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014831,progeroid and marfanoid aspect-lipodystrophy syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014527,progeroid features-hepatocellular carcinoma predisposition syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013382,progressive demyelinating neuropathy with bilateral striatal necrosis,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011474,progressive familial heart block type IB,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007701,progressive familial heart block type II,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008892,progressive familial intrahepatic cholestasis type 1,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009958,adult Refsum disease,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011156,progressive familial intrahepatic cholestasis type 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011214,progressive familial intrahepatic cholestasis type 3,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008071,autosomal dominant progressive nephropathy with hypertension,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013526,progressive myoclonic epilepsy type 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014521,progressive myoclonic epilepsy type 7,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014545,progressive myoclonic epilepsy type 8,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014685,progressive myoclonic epilepsy type 9,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014060,progressive retinal dystrophy due to retinol transport defect,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014800,progressive scapulohumeroperoneal distal myopathy,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010713,"properdin deficiency, X-linked",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019180,hereditary hemorrhagic telangiectasia,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0054698,proteasome-associated autoinflammatory syndrome 1,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010923,proximal myopathy with focal depletion of mitochondria,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008332,platelet-type von Willebrand disease,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018828,pseudo-TORCH syndrome 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011517,pseudohyperaldosteronism type 2,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008333,"pseudoxanthoma elasticum, forme fruste",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0044726,psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008341,ptosis-strabismus-ectopic pupils syndrome,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008343,pulmonary atresia with ventricular septal defect,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009938,pulmonic stenosis,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010655,X-linked intellectual disability with marfanoid habitus,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008292,punctate palmoplantar keratoderma type 2,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009943,Pyle disease,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012839,pyogenic bacterial infections due to MyD88 deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009948,"pyropoikilocytosis, hereditary",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011136,Quebec platelet disorder,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0044323,Rahman syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009955,rapadilino syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010876,recessive aplasia cutis congenita of limbs,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013487,recurrent Neisseria infections due to factor D deficiency,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0018663,regressive spondylometaphyseal dysplasia,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010726,Rett syndrome,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0012043,Reis-Bucklers corneal dystrophy,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007937,renal hypomagnesemia 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013480,renal hypomagnesemia 6,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012700,"renal tubular acidosis, distal, 4, with hemolytic anemia",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009969,renal-genital-middle ear anomalies,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014234,reticulate acropigmentation of Kitamura,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008373,retinal arterial tortuosity,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012398,achromatopsia 6,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012507,retinal cone dystrophy 4,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008374,retinal cone dystrophy type 1,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013276,Reynolds syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014483,retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0013999,"retinal dystrophy, optic nerve edema, splenomegaly, anhidrosis, and migraine headache syndrome",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0011957,retinal macular dystrophy type 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0044634,retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009990,Revesz syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008972,rhizomelic chondrodysplasia punctata type 1,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009998,Richieri Costa-Pereira syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014262,Rienhoff syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008832,right atrial isomerism,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014708,ring chromosome 14,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019186,Q fever,manual_review_required,high,True,True,,include_only_with_warning_or_downweight; review_mapping_or_missing_authoritative_evidence_before_primary_explanation
MONDO:0008387,ring dermoid of cornea,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0010868,rippling muscle disease 1,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019947,rippling muscle disease 2,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009139,"dyssegmental dysplasia, Rolland-Desbuquois type",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008390,Rombo syndrome,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008984,ciliary discoordination due to random ciliary orientation,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014314,sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008606,Say-field-Coldwell syndrome,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008408,"scapuloperoneal spinal muscular atrophy, autosomal dominant",ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0008113,Schilbach-Rott syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0019187,Axenfeld-Rieger syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0009885,Scott syndrome,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0012446,seborrhea-like dermatitis with psoriasiform elements,ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0007366,"seizures, benign familial neonatal, 2",ready_with_limitations,high,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials;some_top_v59_hpo_not_externally_confirmed,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014081,severe combined immunodeficiency due to CARD11 deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0029134,severe combined immunodeficiency due to CARMIL2 deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0034054,severe combined immunodeficiency due to CD70 deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014168,severe combined immunodeficiency due to CORO1A deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014391,combined immunodeficiency due to CTPS1 deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0014423,severe combined immunodeficiency due to DNA-PKcs deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
MONDO:0044721,severe combined immunodeficiency due to LAT deficiency,ready_with_limitations,medium,False,False,confirmatory_tests_not_found;clinical_course_not_found;authoritative_differential_not_found;candidate_mimics_are_model_derived_not_clinical_differentials,use_for_rag_with_evidence_limitations; do_not_treat_missing_fields_as_negative
