old_mondo_id,old_label,is_obsolete,replaced_by_mondo_id,replaced_by_label,consider_mondo_ids,in_v59,provided_name,final_recommendation,rag_strategy,exact_eval_strategy,relaxed_eval_strategy,source_name,source_url,notes
MONDO:0014753,obsolete autosomal recessive optic atrophy,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0014783,obsolete preimplantation embryonic lethality 1,True,,,HP:0032479,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0014978,obsolete preimplantation embryonic lethality 2,True,MONDO:1010200,oocyte/zygote/embryo maturation arrest 16,,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0015385,obsolete external auditory canal aplasia/hypoplasia,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0015586,obsolete benign familial mesial temporal lobe epilepsy,True,,,MONDO:0800493,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0015679,obsolete autosomal thrombocytopenia with normal platelets,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0016536,obsolete autosomal recessive lymphoproliferative disease,True,,,MONDO:0014054,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0016579,obsolete dominant hypophosphatemia with nephrolithiasis or osteoporosis,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0016589,obsolete progressive cerebello-cerebral atrophy,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0016599,obsolete autosomal dominant secondary polycythemia,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0017057,obsolete hereditary thrombocytopenia with normal platelets,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0017173,obsolete non-syndromic male infertility due to sperm motility disorder,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0018104,obsolete Torg-Winchester syndrome,True,,,MONDO:0010201,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0018340,obsolete hereditary isolated aplastic anemia,True,,,MONDO:0001713,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0018651,obsolete lipoyl transferase 2 deficiency,True,MONDO:0060562,"encephalopathy, neonatal severe, with lactic acidosis and brain abnormalities",,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0018758,obsolete familial patent arterial duct,True,MONDO:0011827,patent ductus arteriosus,,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0018916,obsolete isolated anorectal malformation,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0020207,obsolete rare isolated myopia,True,,,MONDO:0001384,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0020375,obsolete coralliform cataract,True,MONDO:0007282,cataract 29,,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0020671,obsolete susceptibility to ischemic stroke,True,,,HP:0002140,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0020786,"obsolete short sleep, familial natural, 2",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0029051,obsolete autosomal recessive nail dysplasia,True,,,HP:0002164,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0035122,"obsolete GRIN2B-related developmental delay, intellectual disability and autism spectrum disorder",True,MONDO:0013509,"intellectual disability, autosomal dominant 6",,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0035774,obsolete NRXN1-related severe neurodevelopmental disorder-motor stereotypies-chronic constipation-sleep-wake cycle disturbance,True,MONDO:0013690,Pitt-Hopkins-like syndrome 2,,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044214,"obsolete androstenone, ability to smell",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044216,"obsolete artichoke, modification of taste by",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044217,"obsolete asparagus, specific smell hypersensitivity",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044221,obsolete blood group--lutheran inhibitor,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044222,"obsolete blood group, p1pk system",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044223,obsolete radin blood group antigen,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044224,"obsolete apocrine gland secretion, variation 1n",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044227,"obsolete dimples, facial",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044228,obsolete eegbqtl,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044229,obsolete epiblepharon of lower 51d,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044230,obsolete epiblepharon of upper 51d,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044232,"obsolete fingers, relative length of",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044234,obsolete hrm2,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044236,"obsolete hepatitis b vaccine, response to",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044238,obsolete lunulae of fingernails,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044239,obsolete median-ulnar nerve communications,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044240,obsolete musical perfect pitch,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044241,obsolete mydriatic response to pharmacologic agents,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044242,"obsolete mydriasis, congenital",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044243,obsolete nail high-sulfur protein,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044244,obsolete nail low-sulfur protein,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044245,"obsolete nailbeds, pigmentation of",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044246,"obsolete nystagmus, voluntary",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044248,obsolete thiourea tasting,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044250,"obsolete tongue curling, folding, or rolling",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044252,"obsolete skin/hair/eye pigmentation, variation in, 6",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044253,"obsolete dermatoglyphics--palmar triradius d, absence of",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044254,obsolete dermatoglyphics--hypothenar radial arch,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044256,"obsolete skin/hair/eye pigmentation, variation in, 5",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044257,obsolete lutheran null,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044259,"obsolete skin/hair/eye pigmentation, variation in, 2",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044261,obsolete menoq1,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044262,"obsolete cyanide, inability to smell",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044264,"obsolete radial loop, plain, on right index finger",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044265,obsolete tooth size,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044268,obsolete transsexuality,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044271,obsolete bone mineral density quantitative trait locus 1,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044272,obsolete body mass index quantitative trait locus 9,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044273,"obsolete hypertension, diastolic, resistance to",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044274,"obsolete hemoglobin, high altitude adaptation",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044275,obsolete carotid intimal medial thickness 1,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044276,"obsolete skin/hair/eye pigmentation, variation in, 11",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044277,"obsolete uric acid concentration, serum, quantitative trait locus 4",True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044279,obsolete bone mineral density quantitative trait locus 15,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0044283,obsolete body mass index quantitative trait locus 18,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0054749,obsolete body mass index quantitative trait locus 19,True,,,,True,NOT_FOUND,manual_review_keep_original,retain original with warning; do not silently map,keep original v59 MONDO ID for exact evaluation,do not apply relaxed mapping unless curated,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0850090,obsolete fibrosis-neurodegeneration-cerebral angiomatosis syndrome,True,MONDO:0032651,"fibrosis, neurodegeneration, and cerebral angiomatosis",,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
MONDO:0859761,obsolete SLC12A2-related autosomal recessive neonatal-developmental delay-intellectual disability-feeding difficulty-sensorineural deafness syndrome,True,MONDO:0033664,Kilquist syndrome,,True,NOT_FOUND,map_for_rag_and_relaxed_eval_keep_original_for_exact_eval,expand retrieval with replaced_by MONDO while retaining original v59 ID,keep original v59 MONDO ID for exact evaluation,count replacement hit only in separately reported relaxed evaluation,MONDO OBO latest,https://github.com/monarch-initiative/mondo/releases/latest/download/mondo.obo,Obsolete/replacement status parsed from latest MONDO OBO downloaded for v2 final audit.
